0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,0.42050943082280945,0.5604843144086169,0.3203971131592644,0.5617962966719557,0.0577594229480954,1.2962829236397535,0.29824535476844977,1.1827510036419178,0.6392355540399957,0.03450874639370509,1.2300556220058463,0.41712607235357396,0.12587776591492367,0.8207689338853565
0.42050943082280945,0.0,0.9797227865998624,0.12338125121582572,0.979110062789683,0.3739827503524319,0.885998430339824,0.6503386112569173,0.7834571675479112,1.0569417662259353,0.4194844852717231,0.8407703808995032,0.05002947749275547,0.2950771922187643,0.41072312565490154
0.5604843144086169,0.9797227865998624,0.0,0.8717496875684227,0.03379918150385331,0.6059695606998986,1.8555412134280833,0.47061784739279205,1.7386929774921318,0.08339316147406726,0.5604385789437674,1.7817283606884173,0.9717172114354433,0.6863081132705782,1.3700280321749143
0.3203971131592644,0.12338125121582572,0.8717496875684227,0.0,0.8690265147120213,0.26802319413397924,1.0056073289637544,0.5815161400939585,0.9058253997996989,0.9469371031594078,0.3130485244121162,0.9639640473915235,0.10079413184615295,0.20174542846603064,0.5007882999528268
0.5617962966719557,0.979110062789683,0.03379918150385331,0.8690265147120213,0.0,0.6051419421851908,1.8580086857326432,0.4896778613529699,1.7428499644694506,0.0779158426558701,0.5596710794241637,1.787288678448869,0.9693991506269343,0.6872333237174809,1.3655263647811158
0.0577594229480954,0.3739827503524319,0.6059695606998986,0.26802319413397924,0.6051419421851908,0.0,1.2556428257442631,0.35381792245178734,1.1454449696649622,0.6829623517879653,0.04553187297772984,1.195442716193766,0.3666561280238786,0.08785723745353052,0.7687837235468555
1.2962829236397535,0.885998430339824,1.8555412134280833,1.0056073289637544,1.8580086857326432,1.2556428257442631,0.0,1.4617361224329357,0.14701238831016106,1.9352806797273112,1.3005675345083039,0.18266202364272177,0.9064386193838281,1.1712717079854982,0.5892526102133839
0.29824535476844977,0.6503386112569173,0.47061784739279205,0.5815161400939585,0.4896778613529699,0.35381792245178734,1.4617361224329357,0.0,1.332404578744526,0.5525665706623737,0.3271932448930157,1.3640321895259164,0.6639312483228507,0.38419303789893006,1.0607740932176901
1.1827510036419178,0.7834571675479112,1.7386929774921318,0.9058253997996989,1.7428499644694506,1.1454449696649622,0.14701238831016106,1.332404578744526,0.0,1.8195322760924928,1.1896408454575067,0.08591415826170434,0.8095558105963242,1.0593268101782989,0.5435112302532918
0.6392355540399957,1.0569417662259353,0.08339316147406726,0.9469371031594078,0.0779158426558701,0.6829623517879653,1.9352806797273112,0.5525665706623737,1.8195322760924928,0.0,0.6374772468197671,1.8633422913253452,1.0473148357245037,0.7647914995910298,1.4432503430263453
0.03450874639370509,0.4194844852717231,0.5604385789437674,0.3130485244121162,0.5596710794241637,0.04553187297772984,1.3005675345083039,0.3271932448930157,1.1896408454575067,0.6374772468197671,0.0,1.238918229700924,0.41200452159165146,0.13051265093003878,0.8136731924113203
1.2300556220058463,0.8407703808995032,1.7817283606884173,0.9639640473915235,1.787288678448869,1.195442716193766,0.18266202364272177,1.3640321895259164,0.08591415826170434,1.8633422913253452,1.238918229700924,0.0,0.8700259782628881,1.10840813072811,0.6245440578429496
0.41712607235357396,0.05002947749275547,0.9717172114354433,0.10079413184615295,0.9693991506269343,0.3666561280238786,0.9064386193838281,0.6639312483228507,0.8095558105963242,1.0473148357245037,0.41200452159165146,0.8700259782628881,0.0,0.2944652903334483,0.4042454111788337
0.12587776591492367,0.2950771922187643,0.6863081132705782,0.20174542846603064,0.6872333237174809,0.08785723745353052,1.1712717079854982,0.38419303789893006,1.0593268101782989,0.7647914995910298,0.13051265093003878,1.10840813072811,0.2944652903334483,0.0,0.6987092827562585
0.8207689338853565,0.41072312565490154,1.3700280321749143,0.5007882999528268,1.3655263647811158,0.7687837235468555,0.5892526102133839,1.0607740932176901,0.5435112302532918,1.4432503430263453,0.8136731924113203,0.6245440578429496,0.4042454111788337,0.6987092827562585,0.0
